sentiment	review_text
pos	Suficiente para uso básico, Office, navegação na internet, redes sociais, fotos, filmes e músicas! Neste aspecto atende plenamente!!!
pos	Um produto muito bom, muito bonito e funciona muito bem, recomendo!!
neg	Só funciona na tomada, decepcionante. Minha primeira e única experiência com a marca Positivo, que de positivo mesmo não tem nada!
pos	bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido bom chegou direitinho e rápido
pos	Produto de ótima qualidade conforme descrição e chegou antes do prazo previsto
pos	De acordo com as informações do site. Estou satisfeito com a aquisição.
pos	Muito pratico, só faltou uma entrada RJ45 e um processador mais rápido (aí seria perfeito), mas atendeu bem minha necessidade. Recomendo.
pos	muito bom o produto, entrega rápida e recomendaria para outro consumidor.
neg	Tenho tentado entrar em contato inumeras vezes e não tenho conseguido resposta satisfatória.  vou procurar o o procon se o caso não for resolvido esta semana.  entrarei na justiça
pos	Tenho um DELL a mais de 9 anos e realmente a qualidade é superior.
neg	O notebook não realiza bem funcões básicas de um notebook qualquer. Ele é extremamente lento e demora até pra abrir uma página na internet. Não recomendo. Tenho uma prima que tem um igual e reclama da mesma coisa.
pos	PRODUTO MUITO BOM CUSTO BENEFICIO OTIMO POREM O SISTEMA OPERACIONAL QUE VEM INSTALADO NELE É MUITO RUIM MAIS DEPOIS Q COLOCAR WINDOWS 10 ROOODA MUIIITO BEM RECOMENDO MUIIITO,ENTREGA SUPER OTIMA MUITO ANTES DA DATA PREVISTA.
pos	"Esta pensando naquele Not brilhoso, pintura automotiva, fininho, levíssimo coisinha de princesa!?? Pois pode ir desistindo, este Not é para pessoas que querem algo durável, robusto, silencioso, que não esquenta, trabalha sempre no mesmo ritmo, quer um mais rápido!?? Então vá para um Dell Corel i5 ou i7, pq este i3 é pau para toda obra, não te deixa mão, trabalha até 7 horas sem parar, evitando aquele desconforto de ""uma tomada pelo amor de deus"", na faculdade trabalha sem parar até o fim da aula como um maratonista, agora se você gosta dos casquinha de ovos, boa sorte!!!"
pos	Gostei muito do produto e a entrega foi realizada conforme o acordado
pos	Produto de qualidade, comprei com até 18 dias uteis para entrega e me entregaram com 3 dias.
pos	Comprei o Note para atividades acadêmicas. Não tenho do que reclamar.  É rápido e fino.
pos	Produto moderno , com requisitos avançados que permitem melhor agilidade no desenvolvimento de trabalhos e capacidade de armazenamento.  Recomendo , além disso , é leve e muito bonito.
pos	Tela antirreflexo é um excelente acessório, além do processador ser bom. A bateria não dura muito tempo, porém no geral o notebook é muito bom.
pos	Equipe das lojas <empresa>, existe alguma prévia de quando ele voltará para o estoque? Chateada porque não tem mais :'(
neg	Esse modelo de notebook não suporta o sistema operacional e trava o tempo todo, até para tarefas simples como abrir uma pasta ele fica carregando! não indico.
neg	Gostaria de saber sobre a garantia do notebook porque depois de algum tempo ligado o computador fica com a tela toda branca e linhas pretas, aí só desligando ele e ligando novamente volta a funcionar, mas em seguida fica novamente com a tela branca e linhas pretas, qual o procedimento pra concerto ou troca do produto.
neg	O computador é muito lento, antes de comprar pesquisem.
pos	A entrega foi realizada antes do prazo combinado. O produto chegou sem nenhum defeito ou arranhão e bem embalado. Só achei ele um pouquinho lento e travando as vezes para um i5 - 7ª Ger., mas está excelente para as minhas necessidades. Muito bonito, simples e bonito. Recomendo!!!
pos	"Notebook Lenovo 2 em 1 Yoga 520 Intel Core i7 8GB 1TB Tela 14"" Windows 10 - Platinum"
pos	O notebook é ótimo em termos de funcionalidade e não deixa a desejar para execução de atividades básicas como navegação e uso do pacote office. Pontos para melhorias: - o botão de liga/desliga é na lateral direita do aparelho e provoca vários desligamentos acidentais.   - a fonte de carregamento é ligada no lado esquerdo do aparelho, portanto, se for usar o modo tablet, é preciso ter cuidado para não desligar o aparelho, pois, o botão de desliga está justamente no lado onde será apoiado para uso. - as teclas do teclado poderiam ter sido feitas de outro material. O plástico usado é duro e não oferece conforto durante o manuseio, além de provocar um barulho que incomoda.
pos	Recomendo pois é ótimo custo beneficio E bem estiloso.
pos	Produto muito bonito, som de ótima qualidade, pena que é um pouco lento, muitas atualizações do windows. Mas foram isso é top
pos	O Samsung Essentials E35S é uma ótima compra, não esperava eu fosse gostar tanto. É fino, considero pequeno, apesar de ter uma tela 14, e apesar de ser um dos mais leves, ainda acho que é pesado. O material é resistente, não corre o risco de abrir de quebrar a tapa, é uma material resistente. Não usei muito, tem só 24 hrs que chegou, e acredito que tenha sido uma compra satisfatória, o sistema fluir rápido, não lento. Eu gostei muito, e recomendo para quem busca um Notebook para o laser, ou mesmo para estudo e trabalhos para a Universidade. É satisfatório, e o preço está bom.
neg	Pela demora na entrega, solicitei o cancelamento! Comprei em outra loja!
pos	Computador com ótimo design, software excelente, como esperado
pos	<empresa> está de parabéns pela rápida entrega e pelo produto que é excelente.
neg	Aparelho esta apresentando tela vermelha apos os 7 dias de uso.
neg	As imagens apresentadas no topo do anúncio não retratam todo o texto da descrição do equipamento. Nas imagens do topo não aparece o teclado numérico e mais abaixo diz que tem (dúbio). No título diz que tem placa de vídeo Nvidia mas nas características no final da página diz ser Intel (dúbio). Enfim, anúncio totalmente confuso, fica complicado confiar no site e imaginar o que de fato será entregue.
pos	Ótimo Custo Benefício. Vale a pena comprar! Recomendo a todos!
pos	O notebook tem um designer muito sofisticado. Recomendo a todos.
neg	Vendido com 8 GB. Mas quando vc consulta tem apenas 5.8 GB. Um absurdo. É fazer o consumidor de otário.
pos	Pesquisei muito antes de compra, sem duvida este notebook tem o melhor custo benefio.
pos	Achei muito bom,recebi muito antes da data prevista.
pos	Adorei o MEU computador, ERA O QUE REALMENTE esperava. Quando comprei, estava ciente que o PRODUTO era BOM, e quando chegou, aí QUE NÃO TIVE DÚVIDAS!!! Ele é nota 1000,00!!!  COMPRE!!! a ENTREGA FOI RÁPIDA E O COMPUTADOR É MARAVILHOSO!!! PARABENS para SANSUNG, <empresa>, TRANSPORTADOR e para MIM que comprei o COMPUTADOR!!!
pos	Até o momento ótimo custo beneficio, utilizo para desenhos CAD e BIM, excel e word.
neg	Produto que não recomendo, com pouco mais de 1 ano de uso o produto apresentou defeito na tela LCD, na ventoinha, e depois na placa mãe. Tenho notebooks bem mais antigos sem ter apresentado qualquer defeito desse tipo em tão pouco tempo de uso.
pos	A entrega foi super rápida, chegou antes do previsto e em perfeito estado. Estou adorando o produto
pos	Achei rápido, e ainda gostei muito porque tem teclado numérico, a bateria carrega rápido e tem uma boa duração.
pos	Produto incrível. Impressionou a mim e quem viu ele até agora, tanto pelo visual quanto pela qualidade. Computados de ótimo desempenho. Comprei para utilizar em trabalhos da faculdade e no trabalho. Mas não deixei de testar alguns jogos como minecraft que rodou bastante bem sem ter que reduzir resolução ou algo parecido. do jeito que instalei o jogo ele está rodando com as mesmas configurações, sendo possível até melhorar os gráficos. Instalei outros jogos mais antigos como GTA San Andreas e ele rodou no máximo. Então estou impressionado. Mas essa não é a finalidade dele. Acho que ele já ta se saindo bem demais. Em relação a entrega o produto chegou com atraso de 5 dias mas não achei isso um problema.
pos	O Produto chegou em perfeito estado e antes da data.
pos	Produto excelente pra qualquer atividade,rápido,alta capacidade de armazenamento,e preço bem razoavel...super recomendo  Gostei muito
pos	Comprei 5 são otimos e com um preço muito bom. Recomendo.
pos	Vendi meu carro a adquiri essa maquina!Andar de onibus passou ser divertido depois dessa compra .Faltou apenas o ar condicionado, mas ta valendo.Excelente produto!
pos	MUITO Bom, este notebook fez minha vida desmoronar, perdi casa, perdi carro, perdi até minha familia e meu precioso Rim, mas estou aqui jogando todos os jogos da atualidade no full a 60fps
pos	A flexibilidade é o q mais chama a atenção, a possibilidade de transformar o notebook em um roteador para até 8 dispositivos, além muito bonito. Vale muito a pena!
pos	Produto bom e no preço, super recomendo! O prazo para entrega foi razoável, veio bem embalado.
pos	Excelente notebook. Chegou rápido e não tem problemas. Memória reduzida, mas suportou todos os meus arquivos.
pos	produto é muito bom. atende todas as expectativas!
pos	Equipamento com ótimo acabamento e muito rápido o desempenho ao executar vários programas ao mesmo tempo. Recomendo!
pos	Gostei muito do produto, e excelente, sastifez minhas expectativas.
pos	Produto muito bom e muito bonito... A única coisa que me deixou desapontado é que me entregaram o produto dia 3 de Janeiro de 2018 e no sistema consta dia 30 de Dezembro de 2017 kkk Mais do resto, super recomendo o notebook :D
pos	Meu produto além de ser excelente, ele chegou 5 dias antes do prazo!!
pos	Até agora excelente,grande custo benefício. Pelo preço não compro nem um i3 na minha cidade.
neg	O computador foi adquirido não tem um mês e já está esquentando muito, travando e lento. Não consegui resolver pelas <empresa>, pois aparentemente terá que ser diretamente com o fornecedor. Não estou gostando do desempenho do produto.
pos	Design lindo, fácil de mexer, ótimo para desenvolver as atividades que preciso! Excelente custo beneficio. Recomendo!
pos	Porém, no meu caso houveram ruídos internos, como se estivesse algo raspando constantemente. Mas o produto é rápido, estiloso e compacto, perfeito para a rotina.
neg	"Considero o Notebook Dell Inspiron i15-5566-A30P Intel Core i5 4GB 1TB Tela LED 15.6"" Windows 10 - Preto Lento demais!"
pos	Chegou antes do prazo. Veio bem embalado e o notebook está atendendo ao que preciso.
pos	PRODUTO MUITO BOM PARA ATIVIDADES DO DIA DIA. ENTREGA ANTES DO PRAZO, RECOMENDO À TODOS.
neg	É pesado, lento e vem com sistema operacional Windows que não facilita o trabalho, um sistema que sobrevive por causa da fama e monopólio, para quem não pode ter acesso a um Apple, as atualizações quando começam seu ia foi perdido!
neg	Após atualizar a placa NVIDIA o notebook simplesmente parou de funcionar, dando o erro NVLDDMKM.SYS. Não recomendo
pos	Excelente, amei. Super indico. Produto de alta qualidade . Entrega antes do prometido
pos	Atende perfeitamente o que eu preciso. Recomendo. Ótimo custo benefício.
pos	Produto excelente, design moderno, velocidade de processamento boa. Atende perfeitamente aos usuários que utilizam softwares de projetos de desenho técnico.
pos	Muito bom, design super lindo, facil  de manusear, rapido  e funcional.
pos	PRODUTO DE EXCELENTE QUALIDADE, LEVE, TECLADO MACIO, DE FÁCIL TRANSPORTE. SUPER RECOMENDO.
neg	O notebook é ótimo, até o momento. Porém para minha grande decepção, o careegador veio com defeito. Quero a troca do produto.
pos	Atende as necessidades, apenas a bateria poderia durar mais.
pos	O produto  corresponde aos anúncios das lojas <empresa> em 100%.  A entrega foi feita antes do prazo final estipulado.
pos	Produto muito bom super rápido e surpreendeu minhas expectativas
pos	muito bom, mas aquece bastante em jogos e fica facil perceber pela superficie de aluminio.
pos	Gostei recomendo a compra,  muito bom leve e atendeu as minhas necessidade
pos	Produto muito bom, por um preço bem razoável. Entrega dentro do prazo.
pos	Otimo produto, recomendo  produto e a <empresa>.
pos	Produto excelente, recomento. Agilidade na entrega.
pos	Compraria novamente. Produto bem acabado, bonito e o teclado numérico ajuda muito.
